t_s	speed_m_s	speed_km_h	acel_m_s2	Alt_api_c_f	N_intervalo_200m	Pendiente_200m	R2_200m	Grade_200m	Driver	micro_ciclo	Cluster
3486	8,189300699	29,48148252	-0,561637918	1432,048772	79	0,011185586	0,983356954	0,640860152	1	1293	2
3487	7,606170163	27,38221259	-0,650444444	1432,119875	79	0,011185586	0,983356954	0,640860152	1	1293	2
3488	6,909331002	24,87359161	-0,692731935	1432,186913	79	0,011185586	0,983356954	0,640860152	1	1293	2
3489	6,277006993	22,59722517	-0,543178322	1432,250173	79	0,011185586	0,983356954	0,640860152	1	1293	2
3490	5,868778555	21,1276028	-0,239431235	1432,309959	79	0,011185586	0,983356954	0,640860152	1	1293	2
3491	5,799890443	20,87960559	0,059254662	1432,366588	79	0,011185586	0,983356954	0,640860152	1	1293	2
3492	5,965573427	21,47606434	0,278129759	1432,420384	79	0,011185586	0,983356954	0,640860152	1	1293	2
3493	6,340310023	22,82511608	0,462533994	1432,471673	79	0,011185586	0,983356954	0,640860152	1	1293	2
3494	6,854578089	24,67648112	0,533656566	1432,52078	80	0,011287783	0,977190422	0,646714877	1	1293	2
3495	7,361519814	26,50147133	0,456047203	1432,568017	80	0,011287783	0,977190422	0,646714877	1	1293	2
3496	7,73137296	27,83294266	0,267458625	1432,613682	80	0,011287783	0,977190422	0,646714877	1	1293	2
3497	7,882102564	28,37556923	0,030753302	1432,658792	80	0,011287783	0,977190422	0,646714877	1	1293	2
3498	7,809736597	28,11505175	-0,154154817	1432,703832	80	0,011287783	0,977190422	0,646714877	1	1293	2
3499	7,619389277	27,4298014	-0,178173854	1432,749281	80	0,011287783	0,977190422	0,646714877	1	1293	2
3500	7,479524476	26,92628811	-0,12412432	1432,795607	80	0,011287783	0,977190422	0,646714877	1	1293	2
3501	7,378491841	26,56257063	-0,049159674	1432,843262	80	0,011287783	0,977190422	0,646714877	1	1293	2
3502	7,372048951	26,53937622	-0,001871212	1432,892678	80	0,011287783	0,977190422	0,646714877	1	1293	2
3503	7,349501166	26,4582042	-0,054715618	1432,944258	80	0,011287783	0,977190422	0,646714877	1	1293	2
3504	7,270053613	26,17219301	-0,065348679	1432,998378	80	0,011287783	0,977190422	0,646714877	1	1293	2
3505	7,21911655	25,98881958	-0,073839355	1433,055375	80	0,011287783	0,977190422	0,646714877	1	1293	2
3506	7,113156177	25,60736224	-0,122096348	1433,115546	80	0,011287783	0,977190422	0,646714877	1	1293	2
3507	6,980393939	25,12941818	-0,129087024	1433,179141	80	0,011287783	0,977190422	0,646714877	1	1293	2
3508	6,825428904	24,57154406	-0,254812937	1433,246358	80	0,011287783	0,977190422	0,646714877	1	1293	2
3509	6,466342657	23,27883357	-0,399656177	1433,317339	80	0,011287783	0,977190422	0,646714877	1	1293	2
3510	6,058501166	21,8106042	-0,423853535	1433,392163	80	0,011287783	0,977190422	0,646714877	1	1293	2
3511	5,640846154	20,30704615	-0,380477078	1433,47084	80	0,011287783	0,977190422	0,646714877	1	1293	2
3512	5,307699301	19,10771748	-0,316491259	1433,553308	80	0,011287783	0,977190422	0,646714877	1	1293	2
3513	5,025652681	18,09234965	-0,191849845	1433,639424	80	0,011287783	0,977190422	0,646714877	1	1293	2
3514	4,934848485	17,76545455	-0,028112082	1433,728964	80	0,011287783	0,977190422	0,646714877	1	1293	2
3515	4,960237762	17,85685594	0,08428885	1433,82161	80	0,011287783	0,977190422	0,646714877	1	1293	2
3516	5,121724942	18,43820979	0,281867521	1433,916949	80	0,011287783	0,977190422	0,646714877	1	1293	2
3517	5,509198135	19,83311329	0,439489122	1434,014467	80	0,011287783	0,977190422	0,646714877	1	1293	2
3518	5,944121212	21,39883636	0,395837218	1434,113542	80	0,011287783	0,977190422	0,646714877	1	1293	2
3519	6,265538462	22,55593846	0,244995338	1434,213437	80	0,011287783	0,977190422	0,646714877	1	1293	2
3520	6,422400932	23,12064336	0,072908702	1434,313297	80	0,011287783	0,977190422	0,646714877	1	1293	2
3521	6,395491841	23,02377063	-0,176100622	1434,41509	80	0,011287783	0,977190422	0,646714877	1	1293	2
3522	6,108843823	21,99183776	-0,295206099	1434,518639	80	0,011287783	0,977190422	0,646714877	1	1293	2
3523	5,870289044	21,13304056	-0,157621601	1434,623735	80	0,011287783	0,977190422	0,646714877	1	1293	2
3524	5,763251748	20,74770629	-0,165810995	1434,726388	80	0,011287783	0,977190422	0,646714877	1	1293	2
3525	5,522214452	19,87997203	-0,238161033	1434,82638	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3526	5,313979021	19,13032448	-0,19178885	1434,923517	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3527	5,134039627	18,48254266	-0,187098485	1435,017628	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3528	4,959319347	17,85354965	-0,11314122	1435,108565	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3529	4,930118881	17,74842797	0,041174437	1435,1962	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3530	5,040307692	18,14510769	0,201586053	1435,280422	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3531	5,287853147	19,03627133	0,174584499	1435,361135	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3532	5,402160839	19,44777902	0,206639666	1435,43826	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3533	5,72993007	20,62774825	0,374152486	1435,511726	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3534	6,097247086	21,95008951	0,328862665	1435,581476	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3535	6,358713287	22,89136783	0,198040987	1435,644286	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3536	6,486074592	23,34986853	0,046223193	1435,701221	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3537	6,464058275	23,27060979	-0,061398407	1435,753212	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3538	6,385328671	22,98718322	-0,095304584	1435,801061	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3539	6,289526807	22,6422965	-0,076370435	1435,845441	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3540	6,233477855	22,44052028	-0,045608586	1435,886906	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3541	6,16569697	22,19650909	-0,147739316	1435,925891	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3542	5,941993007	21,39117483	-0,232915501	1435,962714	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3543	5,730519814	20,62987133	-0,204026807	1435,997583	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3544	5,54704662	19,96936783	-0,134666472	1436,030592	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3545	5,454447552	19,63601119	-0,084525641	1436,061733	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3546	5,349412587	19,25788531	-0,145440948	1436,090889	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3547	5,163755245	18,58951888	-0,196008741	1436,117845	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3548	4,966799534	17,88047832	-0,207952991	1436,143755	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3549	4,745648019	17,08433287	-0,228850233	1436,168671	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3550	4,499990676	16,19996643	-0,273058275	1436,204222	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3551	4,175487179	15,03175385	-0,407594794	1436,246293	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3552	3,682212121	13,25596364	-0,56800913	1436,291233	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3553	3,09455711	11,14040559	-0,507750389	1436,335828	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3554	2,668659674	9,607174825	-0,448601399	1436,377283	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3555	2,160072261	7,77626014	-0,544807304	1436,413201	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3556	1,589550117	5,72238042	-0,597784965	1436,44156	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3557	0,999368298	3,597725874	-0,508729021	1436,460695	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3558	0,556447552	2,003211189	-0,533783023	1436,469279	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3559	0	0	-0,287684343	1436,466301	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3560	0	0	0,046370629	1436,451045	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3561	0	0	0	1436,423076	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3562	0	0	0	1436,382216	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3563	0	0	0	1436,328527	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3564	0	0	0	1436,262293	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3565	0	0	0	1436,184	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3566	0	0	0	1436,094321	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3567	0	0	0	1435,994095	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3568	0	0	0	1435,884311	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3569	0	0	0	1435,76609	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3570	0	0	0	1435,64067	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3571	0	0	0	1435,509386	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3572	0	0	0	1435,373657	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3573	0	0	0	1435,234965	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3574	0	0	0	1435,094845	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3575	0	0	0	1434,954864	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3576	0	0	0	1434,816609	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3577	0	0	0	1434,68167	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3578	0	0	0	1434,551623	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3579	0	0	0	1434,42802	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3580	0	0	0	1434,312372	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3581	0	0	0	1434,206134	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3582	0	0	0	1434,110691	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3583	0	0	0	1434,027346	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3584	0	0	0	1433,959517	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3585	0	0	0	1433,909003	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3586	0	0	0	1433,877557	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3587	0	0	-0,078393551	1433,86688	81	-0,00181761	0,324262955	-0,104141261	1	1293	2
3588	0	0	0,452854118	1388,969995	3	0,024541346	0,149154764	1,405833361	1	71	4
3589	0,90572028	3,260593007	0,964090715	1388,342647	3	0,024541346	0,149154764	1,405833361	1	71	4
3590	1,811512821	6,521446154	0,995826729	1387,666977	3	0,024541346	0,149154764	1,405833361	1	71	4
3591	2,923013986	10,52285035	1,202955128	1386,944693	3	0,024541346	0,149154764	1,405833361	1	71	4
3592	4,188428904	15,07834406	1,306648796	1386,17746	3	0,024541346	0,149154764	1,405833361	1	71	4
3593	5,485587413	19,74811469	1,260932595	1385,366923	3	0,024541346	0,149154764	1,405833361	1	71	4
3594	6,632314685	23,87633287	0,927178516	1384,514712	3	0,024541346	0,149154764	1,405833361	1	71	4
3595	7,342909091	26,43447273	0,616393551	1383,622461	3	0,024541346	0,149154764	1,405833361	1	71	4
3596	7,92086014	28,5150965	0,530933761	1382,691816	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3597	8,397228438	30,23002238	0,389523504	1381,724445	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3598	8,695664336	31,30439161	0,224948912	1380,722052	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3599	8,867060606	31,92141818	0,134392968	1379,686379	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3600	8,980130536	32,32846993	0,066648601	1378,61922	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3601	9,060242424	32,61687273	0,202951632	1377,522422	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3602	9,441335664	33,98880839	0,546969503	1376,397894	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3603	10,12128205	36,43661538	0,774429487	1375,247613	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3604	10,90481352	39,25732867	0,706269619	1374,073623	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3605	11,47491142	41,30968112	0,444065851	1372,883204	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3606	11,7951352	42,46248671	0,222522339	1371,680187	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3607	11,91506527	42,89423497	-0,018571678	1370,468131	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3608	11,75577622	42,32079441	-0,279350427	1369,296516	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3609	11,38289977	40,97843916	-0,458611305	1368,169381	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3610	10,89001632	39,20405874	-0,490595377	1367,097766	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3611	10,49232168	37,77235804	-0,213410839	1366,084615	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3612	10,51829604	37,86586573	0,253590326	1365,132276	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3613	10,9700676	39,49224336	0,615601787	1364,242512	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3614	11,66889977	42,00803916	0,71579934	1363,416514	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3615	12,30993007	44,31574825	0,512324009	1362,654914	4	-0,102838174	0,998299539	-5,871552799	1	71	4
3616	12,64760373	45,53137343	0,175307887	1361,957796	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3617	12,65181119	45,54652028	-0,180345183	1361,324713	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3618	12,30025408	44,28091469	-0,502892191	1360,754701	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3619	11,69527506	42,10299021	-0,653383838	1360,246295	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3620	11,03002098	39,70807552	-0,704090909	1359,797544	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3621	10,33055245	37,18998881	-0,618752331	1359,406033	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3622	9,831564103	35,39363077	-0,398727467	1359,068894	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3623	9,532648019	34,31753287	-0,198213287	1358,76286	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3624	9,431515152	33,95345455	0,003848485	1358,484557	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3625	9,50872028	34,23139301	0,095553807	1358,230558	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3626	9,593960373	34,53825734	0,092562354	1357,997394	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3627	9,685564103	34,86803077	0,081314103	1357,781584	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3628	9,735517483	35,04786294	-0,015055167	1357,579647	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3629	9,665407925	34,79546853	-0,062135392	1357,38813	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3630	9,61337296	34,60814266	-0,103043706	1357,203621	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3631	9,454032634	34,03451748	-0,164765152	1357,022776	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3632	9,281039627	33,41174266	-0,235909674	1356,844979	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3633	8,983923077	32,34212308	-0,315057887	1356,666151	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3634	8,683412587	31,26028531	-0,262053225	1356,482457	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3635	8,453710956	30,43335944	-0,261165113	1356,290321	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3636	8,183981352	29,46233287	-0,196750777	1356,086438	5	-0,02771061	0,954227761	-1,587294815	1	71	4
3637	8,122454545	29,24083636	0,104493007	1355,867796	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3638	8,394370629	30,21973427	0,392530109	1355,631688	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3639	8,882909091	31,97847273	0,594115579	1355,378901	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3640	9,55725641	34,40612308	0,725920357	1355,106281	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3641	10,29615385	37,06615385	0,730169192	1354,811167	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3642	10,98928438	39,56142378	0,656771368	1354,491404	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3643	11,57710256	41,67756923	0,480609169	1354,145351	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3644	11,92358974	42,92492308	0,214653069	1353,793117	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3645	12,00328671	43,21183217	-0,081477855	1353,433775	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3646	11,82292075	42,56251469	-0,157731158	1353,066593	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3647	11,74948485	42,29814545	-0,018191142	1352,691055	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3648	11,78594872	42,42941538	0,100985431	1352,306868	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3649	11,9258042	42,9328951	0,127260101	1351,913985	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3650	12,02165035	43,27794126	0,094759907	1351,512615	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3651	12,10797669	43,58871608	0,047614996	1351,10325	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3652	12,10620979	43,58235524	-0,02340812	1350,686673	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3653	12,03089977	43,31123916	-0,20857906	1350,263989	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3654	11,6859324	42,06935664	-0,407479798	1349,836639	6	-0,031401588	0,994753979	-1,798587468	1	71	4
3655	11,24870629	40,49534266	-0,483934343	1349,406425	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3656	10,73841958	38,65831049	-0,504794872	1348,975533	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3657	10,25800932	36,92883357	-0,47114258	1348,546555	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3658	9,817895105	35,34442238	-0,36772028	1348,122518	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3659	9,538221445	34,3375972	-0,207669386	1347,706909	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3660	9,392759907	33,81393566	-0,095169775	1347,303699	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3661	9,348960373	33,65625734	0,031372378	1346,917377	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3662	9,445843823	34,00503776	0,134276807	1346,552974	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3663	9,586424242	34,51112727	0,117491647	1346,216097	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3664	9,681149184	34,85213706	0,110684538	1345,912959	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3665	9,821503497	35,35741259	0,165433955	1345,650411	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3666	9,998263403	35,99374825	0,163137335	1345,435976	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3667	10,13813054	36,49726993	0,127074786	1345,279133	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3668	10,25651748	36,92346294	0,10592735	1345,162286	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3669	10,36263869	37,3054993	0,135219891	1345,086715	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3670	10,52320047	37,88352168	0,143628594	1345,049133	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3671	10,64895571	38,33624056	0,146919775	1345,049121	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3672	10,82351049	38,96463776	0,177602176	1345,085949	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3673	11,00208159	39,60749371	0,200371212	1345,158565	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3674	11,21698135	40,38113287	0,201863248	1345,265586	7	-0,02280981	0,867565596	-1,306679266	1	71	4
3675	11,39226807	41,01216503	0,158501943	1345,405287	8	0,025186046	0,990951142	1,442749132	1	71	4
3676	11,52264336	41,48151608	0,075370241	1345,575587	8	0,025186046	0,990951142	1,442749132	1	71	4
3677	11,54535431	41,56327552	-0,001638695	1345,774044	8	0,025186046	0,990951142	1,442749132	1	71	4
3678	11,53722844	41,53402238	-0,019284965	1345,997844	8	0,025186046	0,990951142	1,442749132	1	71	4
3679	11,52861305	41,50300699	0,035457071	1346,243789	8	0,025186046	0,990951142	1,442749132	1	71	4
3680	11,62013287	41,83247832	0,13017366	1346,514632	8	0,025186046	0,990951142	1,442749132	1	71	4
3681	11,7831049	42,41917762	0,193807692	1346,804161	8	0,025186046	0,990951142	1,442749132	1	71	4
3682	12,01107925	43,23988531	0,276569542	1347,106026	8	0,025186046	0,990951142	1,442749132	1	71	4
3683	12,33049184	44,38977063	0,347810412	1347,425518	8	0,025186046	0,990951142	1,442749132	1	71	4
3684	12,68039394	45,64941818	0,324878788	1347,759695	8	0,025186046	0,990951142	1,442749132	1	71	4
3685	12,96389744	46,67003077	0,251189782	1348,105831	8	0,025186046	0,990951142	1,442749132	1	71	4
3686	13,17977855	47,4472028	0,174728632	1348,461418	8	0,025186046	0,990951142	1,442749132	1	71	4
3687	13,31129138	47,92064895	0,08811927	1348,824162	8	0,025186046	0,990951142	1,442749132	1	71	4
3688	13,36280186	48,10608671	0,024322844	1349,191984	8	0,025186046	0,990951142	1,442749132	1	71	4
3689	13,37065268	48,13434965	0,000160645	1349,563022	8	0,025186046	0,990951142	1,442749132	1	71	4
