micro_ciclo;Driver;Speed_mean;Speed_max;Acel_pos_mean;Acel_pos_max;Acel_neg_mean;Acel_neg_max;Duration;Distance;time_ralenti;time_mov;Pend160_pos_max;Pend160_neg_mean;Pend160_neg_max;time_Pend160_pos;time_Pend160_neg;Pend200_pos_mean;Pend200_pos_max;Pend200_neg_mean;Pend200_neg_max;time_Pend200_pos;time_Pend200_neg;Social_stratum;Driver_age;PC1;PC2;PC3;PC4;Cluster
1367;20;23.01399732;42.49684196;0.480892726;1.325980575;-0.380941861;-1.18961519;101;652.0632574;1.98019802;99.00990099;0.09819452;-0.026456378;-0.051412881;44.55445545;56.43564356;0.040926993;0.042609531;-0.036787259;-0.042387842;50.4950495;50.4950495;1;36;1.493527365;0.044068408;0.144697671;0.246806665;2
1368;20;38.86499691;73.40838881;0.40616436;1.827355866;-0.449187686;-2.059209207;553;5980.891192;1.98915009;98.19168174;0.071227366;-0.037004474;-0.07933982;55.87703436;44.30379747;0.029993598;0.07600789;-0.035637529;-0.077031781;54.24954792;45.93128391;1;36;4.938072289;-0.114016537;-1.768083633;-1.587588358;4
1369;20;35.00341121;69.04143776;0.415907066;1.336285936;-0.41353263;-1.90630575;713;6942.343223;3.927068724;96.21318373;0.031695228;-0.008144714;-0.020128763;58.34502104;41.79523142;0.016146367;0.048170292;-0.008616238;-0.018429205;63.81486676;36.32538569;1;36;4.642952472;0.263421695;-2.161035836;-2.632397184;4
1370;20;0.740543776;1.884981818;0.215522857;0.349070707;-0.323167735;-0.339731158;4;1.028533023;75;50;0.000916031;-0.003693105;-0.003693105;50;75;0;0;-0.003415258;-0.003415258;0;125;1;36;-3.225984696;-1.281934838;0.268695124;-0.990586296;1
1371;20;0.245472075;1.874165035;0.228311318;0.347067599;-0.057642596;-0.337866356;14;1.022800311;92.85714286;14.28571429;0.000916031;0;0;107.1428571;0;0;0;-0.003415258;-0.003415258;0;107.1428571;1;36;-4.245926812;-0.996160805;0.03904209;-1.353656555;1
1372;20;13.77357944;38.74878881;0.687373174;1.516436092;-0.688508333;-2.133443862;39;153.0397716;28.20512821;74.35897436;0.000916031;0;0;102.5641026;0;0.008946015;0.008946015;-0.003415258;-0.003415258;66.66666667;35.8974359;1;36;1.77009795;0.138847491;2.150490322;0.856786373;2
1373;20;3.187129837;12.35436084;0.325480138;0.945516317;-0.107772727;-0.760782051;47;42.49506449;59.57446809;42.55319149;0.002740195;0;0;102.1276596;0;0.008946015;0.008946015;0;0;102.1276596;0;1;36;-2.169831938;1.483714658;0.23688873;-0.327890786;3
1374;20;4.167120446;18.04468531;0.426235674;0.745588772;-0.108928061;-0.744358003;58;68.29447397;65.51724138;36.20689655;0.002740195;0;0;101.7241379;0;0.008946015;0.008946015;-0.002466428;-0.002466428;27.5862069;74.13793103;1;36;-2.350962135;-0.347003471;0.427138494;-0.777799099;1
1375;20;15.45407213;28.98421259;0.407714272;0.767674631;-0.408922903;-0.764292541;55;240.3966775;9.090909091;92.72727273;0.002740195;-0.007442829;-0.010119507;29.09090909;72.72727273;0;0;-0.003145974;-0.0044693;0;101.8181818;1;36;-0.054242581;-1.238013569;0.549776807;-0.655772441;1
1376;20;9.090974072;17.35054825;0.551432876;0.930981935;-0.290470405;-0.560993007;25;65.65703497;16;88;0;-0.002981699;-0.002981699;0;104;0;0;-0.0044693;-0.0044693;0;104;1;36;-0.765732761;-1.251210099;0.838766262;-0.45331099;1
1377;20;14.88466932;44.62929231;0.549490975;1.432352176;-0.274438602;-1.223801671;77;322.5011686;37.66233766;63.63636364;0.040587041;-0.002981699;-0.002981699;84.41558442;16.88311688;0.005254974;0.005546806;-0.0044693;-0.0044693;83.11688312;18.18181818;1;36;0.354311321;0.715904883;0.960134174;-0.056794893;2
1378;20;25.81480104;61.60226014;0.590536721;1.910855866;-0.674855211;-2.292613636;136;982.3965952;18.38235294;82.35294118;0.040587041;-0.017832335;-0.023665436;13.23529412;87.5;0.005546806;0.005546806;-0.019750785;-0.025049317;25.73529412;75;1;36;3.173275858;-1.052036506;1.60279747;0.158635728;2
1379;20;32.5917406;54.5478965;0.622454432;2.10140035;-0.438523325;-2.098413559;86;787.6337312;23.25581395;77.90697674;0.014919319;-0.03362274;-0.065442486;31.39534884;69.76744186;0.00548828;0.010767024;-0.005540931;-0.025049317;61.62790698;39.53488372;1;36;2.748847643;-0.085631995;1.493380002;0.183845205;2
1380;20;22.31841096;54.41791049;0.643640262;1.782371795;-0.690194944;-2.234787102;57;359.5743988;3.50877193;98.24561404;0.033007327;-0.036364117;-0.065442486;35.0877193;66.66666667;0.032526507;0.041276423;-0.030791317;-0.030791317;61.40350877;40.35087719;1;36;3.149038956;0.041724851;1.60228664;1.137430312;2
1381;20;0.506872982;2.495613986;0.172946698;0.357533605;-0.051178105;-0.412507382;21;3.09755711;80.95238095;23.80952381;0.033007327;0;0;104.7619048;0;0.041276423;0.041276423;0;0;104.7619048;0;1;36;-3.699487543;1.989215933;-0.525036881;-0.404873517;3
1382;20;19.00335148;49.21203357;0.807650797;1.864404429;-0.380500635;-1.960087995;102;543.7070008;44.11764706;56.8627451;0.033007327;-0.008881343;-0.008881343;42.15686275;58.82352941;0.014879072;0.041276423;-0.030967699;-0.030967699;50.98039216;50;1;36;1.586642982;-0.248066884;1.613070131;0.554837637;2
1383;20;7.07733913;20.30639161;0.576281352;0.972047591;-0.159004252;-0.579049534;45;90.43266667;37.77777778;64.44444444;0;-0.019924197;-0.025813718;0;102.2222222;0;0;-0.030967699;-0.030967699;0;102.2222222;1;36;-1.42070732;-1.361371084;0.629672287;-0.472108086;1
1384;20;0.183954272;2.254774825;0.244576535;0.36603885;-0.017078825;-0.359902486;45;2.350526807;93.33333333;8.888888889;0.016096632;-0.025813718;-0.025813718;35.55555556;66.66666667;0.013117551;0.013117551;-0.030967699;-0.030967699;35.55555556;66.66666667;1;36;-4.187129698;-0.113650914;-0.346875231;-0.890211987;1
1385;21;19.68035852;36.96443077;0.294177204;1.273994561;-0.349188425;-1.336358974;467;2558.446608;1.284796574;98.92933619;0.171237655;-0.075453398;-0.201666052;58.88650964;41.32762313;0.07872344;0.146872094;-0.03893368;-0.094746917;38.97216274;61.24197002;2;38;2.147115299;0.251964398;-2.086064088;-0.533851478;2
1386;21;24.16398399;60.34894825;0.40915748;1.472471251;-0.25474364;-1.752321678;304;2047.226421;23.02631579;77.30263158;0.057631469;-0.08038403;-0.124691405;40.78947368;59.53947368;0.038367389;0.094258383;-0.057941162;-0.076196256;33.22368421;67.10526316;2;38;2.076367798;-0.413739269;-0.876814859;-0.513156751;2
1387;21;39.03772612;73.6433035;0.308838109;2.362902098;-0.329089823;-1.645530109;753;8176.23486;0.398406375;99.73439575;0.04330972;-0.013785373;-0.124691405;64.14342629;35.98937583;0.015138807;0.038725447;-0.016214892;-0.076196256;66.26826029;33.86454183;2;38;5.383152649;0.059531543;-2.711759412;-2.841516786;4
1388;21;19.60342562;33.3786042;0.494191752;1.431019037;-0.549276587;-1.195954157;81;446.5224724;2.469135802;98.7654321;0.007175758;-0.007573765;-0.01170272;29.62962963;71.60493827;0.006683517;0.006683517;-0.006883731;-0.008055717;35.80246914;65.43209877;2;38;1.435252557;-0.487333803;1.002165583;0.003983187;2
1389;21;56.89335364;88.16248951;0.340778838;3.786413559;-0.363562016;-1.592645688;603;9545.440444;0.497512438;99.66832504;0.062258276;-0.022417639;-0.064247045;38.97180763;61.19402985;0.024136238;0.085572426;-0.024765759;-0.064003957;46.76616915;53.39966833;2;33;7.000562786;-0.39849457;-2.222227765;-2.555793564;4
1390;22;2.658451748;4.150237762;0.243687257;0.539289044;-0.250328671;-0.41201049;9;7.38458819;22.22222222;88.88888889;0.127484734;-0.008047801;-0.008047801;66.66666667;44.44444444;0.085572426;0.085572426;0;0;111.1111111;0;2;33;-1.621480956;2.374764187;-0.639891239;0.535596016;3
1391;22;2.672194159;3.783020979;0.106853309;0.415221445;-0.273431235;-0.701614219;16;12.61869464;12.5;93.75;0.127484734;0;0;106.25;0;0.085572426;0.085572426;0;0;106.25;0;2;33;-1.414749409;2.334868641;-0.882049271;0.397823048;3
1392;22;18.13133173;45.05412587;0.675034342;1.610540016;-0.475828982;-1.915130148;127;644.6695726;15.7480315;85.03937008;0.127484734;-0.037665491;-0.056336266;48.03149606;52.75590551;0.01416366;0.085572426;-0.039616321;-0.04828681;64.56692913;36.22047244;2;33;2.125831753;0.175676103;0.947725948;0.775954746;2
1393;22;39.6374946;100.3512168;0.469993505;1.851109169;-0.437581985;-1.458764569;337;3721.520326;1.483679525;98.81305638;0.051642841;-0.015927873;-0.024963322;69.13946588;31.15727003;0.020698041;0.038969048;-0.003390957;-0.012425529;48.96142433;51.33531157;2;33;4.376373777;-0.133126185;-0.42708183;-1.329965269;2
1394;22;1.435890655;3.451300699;0.215882673;0.49017871;-0.17868007;-0.52971251;10;4.387443667;60;50;0.051642841;-0.042931781;-0.042931781;50;60;0.038668074;0.038668074;0;0;110;0;2;33;-2.724560555;1.951466469;-0.257894196;-0.073434412;3
1395;22;2.675665808;6.976951049;0.296879232;0.529848485;-0.172981579;-0.524434732;18;14.12156954;44.44444444;61.11111111;0;-0.042931781;-0.042931781;0;105.5555556;0.038668074;0.038668074;0;0;105.5555556;0;2;33;-2.221172453;1.85921031;-0.172975142;0.005694158;3
1396;22;2.986548773;5.667692308;0.133885445;0.486752137;-0.07955123;-0.377412587;58;48.94621601;22.4137931;79.31034483;0;-0.042931781;-0.042931781;0;101.7241379;0.058258694;0.062748211;0;0;101.7241379;0;2;33;-2.074199521;2.089191032;-1.018441003;-0.219931216;3
1397;22;0.785820047;2.565398601;0.137231287;0.324380342;-0.091798109;-0.421056721;14;3.274250194;71.42857143;35.71428571;0;-0.042931781;-0.042931781;0;107.1428571;0.062748211;0.062748211;0;0;107.1428571;0;2;33;-3.3994959;2.221851222;-0.740895726;-0.172112173;3
1398;22;27.76698113;58.54833566;0.316748172;1.310130148;-0.360249615;-1.25482129;549;4242.177673;0.182149362;100;0.133188903;-0.049456404;-0.111892141;47.90528233;52.27686703;0.045357522;0.109090221;-0.050753388;-0.095774214;58.28779599;41.89435337;2;33;3.141238289;0.287197001;-2.393036827;-1.220616088;4
1399;22;5.46334808;12.14290909;0.206254533;0.722426185;-0.126865616;-0.636967754;48;74.36223776;37.5;64.58333333;0;-0.03248183;-0.03248183;0;102.0833333;0;0;-0.022651423;-0.022651423;0;102.0833333;2;33;-2.087187656;-1.165589898;-0.159997927;-1.037588326;1
1400;22;27.05181603;63.96637762;0.352668755;1.185304973;-0.258524085;-1.227332945;434;3268.761103;11.29032258;88.94009217;0.059630356;-0.042385457;-0.099294162;52.53456221;47.69585253;0.032805732;0.061370743;-0.041020156;-0.100196455;48.38709677;51.84331797;2;33;2.333879758;-0.136093091;-1.767174358;-1.226408197;2
1401;22;9.45058932;40.43076923;0.618882121;1.452816628;-0.336591011;-1.988280886;87;231.0144056;25.28735632;75.86206897;0.211515316;-0.099294162;-0.099294162;73.56321839;27.5862069;0.13163719;0.13163719;-0.100196455;-0.100196455;71.26436782;29.88505747;2;33;1.231033392;0.982335036;-0.122201141;2.016470076;3
1402;22;9.603014931;33.78847552;0.603299382;1.680672106;-0.272460274;-1.055301088;73;197.3953069;42.46575342;58.90410959;0.211515316;-0.005165732;-0.005165732;13.69863014;87.67123288;0.13163719;0.13163719;-0.052785709;-0.052785709;24.65753425;76.71232877;2;33;0.019340859;0.226906263;0.028506066;1.176873176;2
1403;22;10.89037016;27.83588811;0.60823068;1.050297203;-0.464765986;-1.176895882;29;90.75308469;24.13793103;79.31034483;0;-0.01388289;-0.017618815;0;103.4482759;0;0;-0.052785709;-0.052785709;0;103.4482759;2;33;0.086490439;-1.662466469;1.113804505;0.235041703;1
1404;22;5.256731643;26.52335664;0.576358407;0.942727273;-0.147858334;-0.952703963;63;93.45300699;68.25396825;33.33333333;0;-0.017618815;-0.017618815;0;101.5873016;0;0;-0.058331665;-0.059123945;0;101.5873016;2;33;-1.847979325;-1.534810845;0.644232174;-0.353998606;1
1405;22;25.33437821;51.70967832;0.797839852;1.619553225;-0.703464738;-1.597029915;95;675.5834188;5.263157895;95.78947368;0.059033963;-0.018511501;-0.031817783;34.73684211;66.31578947;0.02548933;0.02548933;-0.027685645;-0.059123945;29.47368421;71.57894737;2;33;2.820029647;-0.871481985;1.546709594;0.858262212;2
1406;22;13.68722073;37.22844755;0.514764344;1.297292152;-0.415411108;-1.727272727;84;323.1704895;13.0952381;88.0952381;0.059033963;0;0;101.1904762;0;0.029176046;0.04057216;0;0;101.1904762;0;2;33;1.29855358;1.396896188;0.85616242;0.513491108;3
1407;22;0.224267288;2.16386014;0.174666861;0.350994561;-0.021895943;-0.347672883;35;2.242672883;91.42857143;11.42857143;0.043120897;0;0;102.8571429;0;0.04057216;0.04057216;0;0;102.8571429;0;2;33;-4.049714084;1.977862999;-0.559118762;-0.52184097;3
1408;22;15.42967408;30.58162238;0.43236587;0.835314685;-0.665860678;-1.265953768;32;141.4386791;15.625;87.5;0.043120897;0;0;103.125;0;0.04057216;0.04057216;0;0;103.125;0;2;33;0.846996083;1.546434356;0.804130002;0.804039766;3
1409;22;2.019304843;4.818965035;0.112761491;0.448791764;-0.103819098;-0.552692308;26;15.14478632;46.15384615;57.69230769;0.090200024;0;0;103.8461538;0;0.074944626;0.079241184;0;0;103.8461538;0;2;33;-2.570614676;2.278763728;-0.925185806;-0.02627665;3
1410;22;1.023674507;2.448503497;0.153477078;0.356732712;-0.130542282;-0.377494172;10;3.127894328;60;50;0.090200024;0;0;110;0;0.079241184;0.079241184;0;0;110;0;2;33;-3.008024558;2.39564185;-0.829538999;0.088129085;3
1411;22;4.110328358;20.5158042;0.579599456;1.049504662;-0.10268464;-0.953498446;66;76.49777778;68.18181818;33.33333333;0.090200024;0;0;101.5151515;0;0.079241184;0.079241184;0;0;101.5151515;0;2;33;-1.668983776;2.047805117;0.29986672;0.50176696;3
1412;22;13.25834188;29.89611189;0.607626956;1.33474359;-0.384384933;-1.145347708;35;132.5834188;22.85714286;80;0.090200024;0;0;102.8571429;0;0.079241184;0.079241184;-0.003652804;-0.003652804;48.57142857;54.28571429;2;33;0.469834063;0.565440977;0.737671311;0.734548373;2
1413;22;15.72049071;37.24598601;0.840238928;2.224522145;-0.629081488;-1.754850427;34;152.8381041;8.823529412;94.11764706;5.28E-06;-0.06565531;-0.06565531;41.17647059;61.76470588;0;0;-0.003652804;-0.003652804;0;102.9411765;2;33;2.325351658;-1.640307554;2.579385707;0.601995963;2
1414;22;1.595218429;3.887244755;0.124820583;0.437536908;-0.063283166;-0.431812354;33;15.06595183;48.48484848;54.54545455;0;-0.06565531;-0.06565531;0;103.030303;0;0;-0.003652804;-0.003652804;0;103.030303;2;33;-3.106981862;-0.960781909;-0.334867331;-1.376597787;1
1415;22;13.68827273;24.33474126;0.67434467;1.449459984;-0.566037894;-1.238045843;23;91.25515152;21.73913043;82.60869565;0.04390512;-0.06565531;-0.06565531;21.73913043;82.60869565;0.030973954;0.030973954;-0.003652804;-0.003652804;91.30434783;13.04347826;2;33;0.898016767;1.047129703;1.490694182;1.00388091;2
1416;22;12.14740426;29.2961958;0.384035062;0.730724553;-0.23836227;-1.029061772;93;317.1822222;31.1827957;69.89247312;0.04390512;-0.005358953;-0.005358953;37.6344086;63.44086022;0.030973954;0.030973954;-0.000997381;-0.000997381;23.65591398;77.41935484;2;33;-0.650659573;-0.298827648;0.125244896;-0.614913046;3
1417;22;5.829459566;23.52881119;0.305583634;0.614955322;-0.119776092;-1.015524476;77;126.3049573;59.74025974;41.55844156;0;-0.06862358;-0.072956774;0;101.2987013;0;0;-0.070858772;-0.070858772;0;101.2987013;2;33;-2.095924381;-1.498489687;-0.182271858;-0.693370946;1
1418;22;18.71995832;55.35960839;0.649518867;1.823420746;-0.296906566;-1.508407148;101;530.398819;37.62376238;63.36633663;0;-0.040811944;-0.072956774;0;100.990099;0;0;-0.045628881;-0.070858772;0;100.990099;2;33;1.09925024;-1.774398348;1.106335818;-0.127569083;1
1419;22;20.33430674;46.21577622;0.503722135;1.599693085;-0.298539044;-1.528785936;190;1078.847941;25.26315789;75.26315789;0.03354575;-0.020817565;-0.046433966;21.05263158;79.47368421;0.002437721;0.005856292;-0.014908974;-0.046981836;27.89473684;72.63157895;2;33;1.322010281;-0.833171266;0.471715596;-0.602537774;2
1420;22;12.71845945;38.09379021;0.603148542;1.389378399;-0.31420768;-1.289652292;66;236.704662;28.78787879;72.72727273;0.01644644;-0.048732503;-0.060176889;33.33333333;68.18181818;0;0;-0.005605878;-0.005726869;0;101.5151515;2;33;0.310426054;-1.37386135;1.268802294;-0.412261151;1
1421;22;5.610733898;20.33026573;0.389306656;0.750083528;-0.254364295;-1.187198912;37;59.22441336;51.35135135;51.35135135;0;-0.060176889;-0.060176889;0;102.7027027;0;0;-0.005570977;-0.005570977;0;102.7027027;2;33;-1.537851962;-1.201185281;0.739830544;-0.741555164;1
1422;19;0.465700572;7.256559441;0.367276936;0.793395493;-0.026618199;-0.998578089;87;11.38379176;93.10344828;8.045977011;0;-0.06923513;-0.132642815;0;101.1494253;0.129346296;0.129346296;-0.075081729;-0.106677525;82.75862069;18.3908046;2;31;-2.962442307;1.672614882;-1.125390735;1.051074189;3
1423;5;13.06292429;28.74058741;0.522253701;1.48020202;-0.384456283;-1.297814685;91;333.8302875;16.48351648;84.61538462;0.020370903;-0.166541924;-0.229497411;35.16483516;65.93406593;0;0;-0.132367654;-0.158057783;0;101.0989011;2;20;0.597119818;-2.199200816;0.216192718;0.648094618;2
1424;5;5.025863107;17.9754965;0.513963481;0.924024864;-0.222880308;-0.982498057;32;46.07041181;56.25;46.875;0;-0.229497411;-0.229497411;0;103.125;0;0;-0.158057783;-0.158057783;0;103.125;2;20;-1.700874081;-2.145647871;0.018299356;0.56941941;1
1425;5;21.12798942;43.71994406;0.555216756;1.469504662;-0.357876284;-1.307931235;73;434.2975602;27.39726027;73.97260274;0.018155075;-0.084127173;-0.229497411;30.1369863;71.23287671;0.015967457;0.017157826;-0.05823681;-0.158057783;63.01369863;38.35616438;2;20;0.98358707;-0.31585458;0.325852882;0.754137661;2
1426;5;23.67610602;36.80760839;0.544328567;1.556322844;-0.473347967;-1.122770008;55;368.2949825;5.454545455;96.36363636;0.018155075;-0.041072783;-0.044068315;41.81818182;60;0.014876285;0.014876285;-0.083216399;-0.083216399;47.27272727;54.54545455;2;20;1.475853838;-0.607792303;0.540930555;0.72978867;2
1427;5;19.96381023;46.03351049;0.506498675;1.672843823;-0.342014726;-1.428648019;138;770.8248951;21.73913043;78.98550725;0.008409094;-0.050402312;-0.059391589;10.14492754;90.57971014;0.00782837;0.00782837;-0.037259211;-0.083216399;15.2173913;85.50724638;2;20;1.292173677;-1.283508309;0.502296107;-0.182845608;2
1428;5;23.25392106;46.72405594;0.791229604;1.562567988;-0.442138518;-1.133618881;51;335.8899709;1.960784314;100;0.007947153;-0.01141481;-0.057692499;37.25490196;64.70588235;0.001976866;0.001976866;-0.02485038;-0.031190843;39.21568627;62.74509804;2;20;1.850323155;-0.674193208;1.456794588;0.40574462;2
1429;5;1.937243007;8.955944056;0.29770202;0.59006993;-0.114397177;-0.83018648;31;17.21993784;67.74193548;35.48387097;0;-0.014897627;-0.017660092;0;103.2258065;0;0;-0.019918908;-0.019918908;0;103.2258065;2;20;-2.876050719;-1.164581563;0.230821003;-0.958709174;1
1430;5;15.81955804;50.34738462;1.089719383;1.825149573;-0.525881392;-1.797711733;39;175.7728671;46.15384615;56.41025641;0.003570727;-0.017660092;-0.017660092;58.97435897;43.58974359;0.002648074;0.002648074;-0.019918908;-0.019918908;64.1025641;38.46153846;2;20;1.654276072;-0.173287439;2.756568818;1.11306012;2
1431;5;12.78019219;40.09376224;1.25342312;2.135549728;-0.513915642;-1.755534188;30;110.051655;33.33333333;70;0.003570727;0;0;103.3333333;0;0.002648074;0.002648074;0;0;103.3333333;0;2;20;2.028054636;0.831826012;3.231318225;1.575556181;2
1432;5;50.61441724;76.76827972;0.362205283;1.909708625;-0.321089858;-1.176167444;448;6312.742595;0.446428571;99.77678571;0.062177113;-0.026126236;-0.066242006;41.29464286;58.92857143;0.030117473;0.060341883;-0.027833598;-0.056892423;40.625;59.59821429;2;20;4.435008988;-0.336637056;-1.986012779;-2.06680414;4
1433;5;23.08260852;54.85661538;0.476473388;1.46040404;-0.458966311;-1.735580808;109;705.301927;6.422018349;94.49541284;0.060232791;-0.027559348;-0.029839507;34.86238532;66.05504587;0.047156305;0.047156305;-0.031195867;-0.047046967;22.01834862;78.89908257;2;20;2.139310516;-0.670224288;0.447374303;0.217498854;2
1434;5;16.36361068;26.00181818;0.283408632;0.90256216;-0.312621942;-0.956550117;103;472.7265307;0.970873786;100;0.060232791;-0.003047312;-0.00568321;39.80582524;61.16504854;0.047156305;0.047156305;-0.001990694;-0.002788073;25.24271845;75.72815534;2;20;0.279445013;-0.12760158;-0.276002894;-0.459960512;2
1435;5;6.729474004;15.67351049;0.608521201;0.920666278;-0.281738661;-0.809048174;22;42.99386169;22.72727273;81.81818182;0.00725995;0;0;104.5454545;0;0.009837332;0.009837332;-0.001151349;-0.001151349;22.72727273;81.81818182;2;20;-0.776747211;-0.616557738;0.986152517;-0.143107075;3
1436;5;21.32835191;44.03966434;0.488003892;1.848873349;-0.466667477;-1.503455711;435;2583.100398;0.459770115;99.77011494;0.095154554;-0.028410519;-0.065066214;63.2183908;37.01149425;0.024348704;0.053366487;-0.004611457;-0.00669845;75.40229885;24.82758621;2;20;3.053932082;0.688504669;-0.387574747;-0.743008012;2
1437;5;13.04279437;38.19323077;0.495138306;1.601878399;-0.263378652;-1.123743201;157;572.4337529;19.74522293;80.89171975;0.0738111;0;0;100.6369427;0;0.034215407;0.055281334;-0.003951639;-0.003951639;52.22929936;48.40764331;2;20;0.743839117;0.336572815;0.330350213;-0.167610736;2
1438;5;22.58446599;33.88758042;0.369834436;1.0150777;-0.353234287;-0.981631702;175;1104.129448;3.428571429;97.14285714;0.027194129;-0.028974706;-0.069786729;28;72.57142857;0.006891058;0.009451289;-0.029530101;-0.069504719;34.85714286;65.71428571;2;20;0.945352931;-0.613519188;-0.338586691;-0.557503699;2
1439;5;28.8555711;49.76274126;0.727905983;1.255598291;-0.992716173;-2.069974747;32;264.5094017;9.375;93.75;0.034050599;-0.052316775;-0.052316775;71.875;31.25;0.029549264;0.036642667;-0.039846313;-0.039846313;71.875;31.25;2;20;3.240475479;0.15560331;1.922584754;1.621612834;2
1440;5;7.579401829;25.94786014;0.911364365;1.472113442;-0.401959229;-1.408543124;25;54.74012432;52;52;0;-0.052316775;-0.052316775;0;104;0;0;-0.039846313;-0.039846313;0;104;2;20;-0.134725213;-1.696839975;2.088681907;0.5112874;1
1441;5;25.37257396;42.25627972;0.748127661;1.711037296;-0.69246097;-1.828337218;103;732.9854701;4.854368932;96.11650485;0.079081425;-0.051607029;-0.129389402;43.68932039;57.2815534;0.095536529;0.095536529;-0.049443549;-0.133727788;29.12621359;71.84466019;2;20;2.941775162;-0.482672763;0.694036692;1.759461677;2
1442;5;8.013798856;19.82827972;0.381216349;0.968966589;-0.171098434;-0.626200466;54;122.4330381;20.37037037;81.48148148;0;-0.129389402;-0.129389402;0;101.8518519;0;0;-0.133727788;-0.133727788;0;101.8518519;2;20;-1.107026807;-1.935672026;-0.48239413;0.120007528;1
1443;5;15.68224809;41.28864336;0.533238007;1.104088967;-0.379621212;-2.064500777;64;283.1517016;29.6875;71.875;0.019150566;-0.078125066;-0.129389402;42.1875;59.375;0.036999429;0.036999429;-0.113387275;-0.133727788;45.3125;56.25;2;20;0.952661709;-0.668455402;0.263079157;1.093574407;2
1444;5;13.12366282;32.9321958;0.558281048;1.603257576;-0.267688462;-1.331559829;73;269.7641803;43.83561644;57.53424658;0;-0.0390644;-0.062215445;0;101.369863;0;0;-0.04966264;-0.103217018;0;101.369863;2;20;-0.053379711;-1.772869271;0.80665329;-0.009795565;1
1445;5;9.420329385;42.29832168;1.078126015;2.181668609;-0.313149409;-1.394256022;48;128.22115;62.5;39.58333333;0;-0.027964764;-0.027964764;0;102.0833333;0.014707565;0.014707565;-0.017064323;-0.017064323;70.83333333;31.25;2;20;0.572804366;0.21057319;2.483597674;0.990335565;2
1446;5;29.14414358;54.10346853;0.49300542;1.799248252;-0.455625827;-1.668397436;382;3100.613054;0.785340314;99.47643979;0.147608955;-0.012026322;-0.027964764;92.40837696;7.853403141;0.060683672;0.148361412;-0.00721174;-0.00721174;91.62303665;8.638743455;2;20;3.628516397;1.564571384;-0.826003715;-0.240009364;2
1447;5;17.7345283;39.78755245;0.45359032;1.39753108;-0.280836003;-1.388607226;237;1172.449371;32.06751055;68.35443038;0.084400519;-0.022070606;-0.029050704;65.40084388;35.02109705;0.07427142;0.096392498;-0.048606747;-0.079406336;24.89451477;75.52742616;2;20;0.892582642;-0.291410623;-0.640142487;0.040014026;3
1448;5;24.27707223;59.19281119;0.460585418;1.63038073;-0.441848947;-1.532090132;628;4241.744009;3.184713376;96.97452229;0.073153925;-0.070835588;-0.133368455;33.91719745;66.24203822;0.038439807;0.06069715;-0.064253067;-0.114979916;28.18471338;71.97452229;2;20;3.642990729;-0.835385151;-1.861284627;-1.234206111;4
1449;5;17.51671456;34.36833566;0.381037525;0.79799728;-0.240029245;-0.861478244;87;428.1863559;25.28735632;75.86206897;0.073153925;-0.015876008;-0.015876008;56.32183908;44.82758621;0.059864711;0.06069715;-0.011945863;-0.011945863;49.42528736;51.72413793;2;20;-0.233113484;0.525968875;-0.27972431;-0.183108107;3
1450;5;19.84348306;49.56570629;0.345103859;1.496956099;-0.263837462;-1.336287879;103;573.2561772;29.12621359;71.84466019;0.072933628;-0.015876008;-0.015876008;88.34951456;12.62135922;0.015617518;0.020877752;-0.016722507;-0.017940082;38.83495146;62.13592233;2;20;0.715672507;-0.288497451;0.313306065;-0.520910358;2
1451;5;21.14134073;54.09020979;0.880856458;1.513209013;-0.499673502;-1.184998057;57;340.6104895;22.80701754;78.94736842;0.072933628;-0.030901245;-0.03611396;31.57894737;70.1754386;0.0158722;0.0158722;-0.027756303;-0.032846195;29.8245614;71.92982456;2;20;1.611239325;-0.813018171;1.69117153;0.586551269;2
1452;5;17.96993939;44.90945455;0.507120079;1.243243978;-0.759591103;-1.508073038;59;299.4989899;6.779661017;94.91525424;0.016446669;-0.039356322;-0.039356322;55.93220339;45.76271186;0.0158722;0.0158722;-0.089369155;-0.089369155;61.01694915;40.6779661;2;20;1.927208082;-0.355974836;0.822231189;1.212625357;2
1453;5;32.15758924;54.61804196;0.644417876;1.901923077;-0.587497486;-1.572983683;129;1161.246278;6.976744186;93.79844961;0;-0.024173593;-0.055950074;0;100.7751938;0.004597106;0.004597106;-0.040041632;-0.089369155;15.50387597;85.27131783;2;20;2.93855842;-1.502533478;1.025605381;0.227738772;2
1454;5;20.49358641;39.54067133;0.556220571;0.998343046;-0.745804714;-1.285827506;34;199.2432012;11.76470588;91.17647059;0.000688612;-0.00709855;-0.009160573;29.41176471;73.52941176;0.000834861;0.000834861;-0.017741265;-0.017741265;29.41176471;73.52941176;2;20;1.400559527;-0.816273902;1.424876024;0.3453878;2
1455;5;11.5580507;37.34374825;1.174553872;1.771361694;-0.458080977;-1.475336053;31;102.7382284;45.16129032;58.06451613;0.000688612;0;0;103.2258065;0;0.000834861;0.000834861;0;0;103.2258065;0;2;20;1.102243982;0.913754358;2.856112966;1.27034634;2
